project_id,correlation,forks_mean,contributor_mean,commits_mean,commit_comment_mean,req_opened_mean,req_closed_mean,req_merged_mean,req_other_mean,issue_mean,issue_comment_mean,watchers_mean
31094,p-value,0.01064898180402762,9.385483904574075e-13,3.301480865751448e-26,5.906516377137725e-11,1.7470484969103005e-28,3.301750483986782e-34,3.5112111134259923e-23,0.000825692260388332,3.147712941837699e-30,9.209033446060768e-16,0.04501739567631016
31149,p-value,0.6611278549909787,0.0002839517024783801,3.0826226915859606e-13,nan,2.9117227491346607e-06,1.7662424212872606e-06,3.0184504752306556e-06,0.24721300554866157,6.46607009812889e-11,1.2770836110511138e-09,0.025566563239073463
31487,p-value,0.7085812065163481,0.94183563682654,9.499722731061321e-06,0.9554160510310605,0.0014798662537589442,0.04441443054389232,nan,0.9068446329790609,0.0014798662537589442,0.00466256531464752,0.6192437808740081
31723,p-value,0.016427432439298728,0.3644501815686006,0.045152706716661384,0.20936570156024886,0.0018675653525831628,0.0010139707878607802,0.0006255960215826426,0.06166269075404499,0.004590627205055854,0.0013158231839404937,0.6634547618112265
31738,p-value,0.0014721673446473338,1.93285557540368e-06,3.6359442826316067e-12,0.9871939036226524,1.638379967613292e-09,4.134464110731769e-09,3.966834040728596e-15,0.0032526427246876754,1.4777150874893023e-12,3.236995665124562e-05,0.8485942729177871
31818,p-value,3.385929011980742e-05,0.14904687990622506,0.052714840818098525,nan,0.0031451805245481745,0.00802768051291121,0.0014004047830225746,0.0013876693629088304,0.003674501647897354,0.0014961527812961271,0.020587831844754795
32598,p-value,0.00010761092319101157,0.0551968910771304,8.637279908291595e-07,0.02774731773166688,7.213407170532927e-05,8.447653899663253e-06,2.8780877604702538e-05,0.628591497690312,0.0003411473158409512,0.003009369172497564,0.053060504157368564
32755,p-value,0.013534765012130006,3.0395801392328605e-07,1.6631065750595403e-09,0.42816437502576987,1.6763229773360613e-06,5.777218077210781e-07,0.007070587221725623,3.981162652235819e-05,6.52590373257703e-08,4.8161390723843113e-05,0.31053245213666786
33484,p-value,0.00019972089169423678,1.2698611648686484e-07,3.933034375090763e-08,0.024834767810769223,1.2626720935196672e-07,2.2832789490859926e-05,0.015769770182150703,0.17351175515525644,0.00019354267101612772,0.01159002017238782,0.577078138393739
34109,p-value,0.1894572695283627,5.201743048455025e-07,1.0447851566772715e-17,0.0008312521911386456,0.020087907036593376,0.07457400912958909,0.008028411073185802,1.7356936628334672e-07,0.6858601029251356,0.6535189454349769,0.014338480238669382
34279,p-value,4.25941963857434e-06,9.573559821840214e-17,1.346190361280182e-16,5.864603191015167e-05,6.242511451546033e-29,1.4415736594779153e-28,1.903246536914688e-26,0.0003208698732609501,6.940182661934732e-26,1.3690532960042653e-15,0.0003502916502943965
34359,p-value,9.502628667324462e-09,1.1754908674033913e-15,2.3125676415542355e-12,0.15481473559789655,7.67065786895356e-12,1.8824256644423582e-12,1.901399461750107e-11,1.8098181177411845e-06,3.364404732765071e-11,1.124123962461229e-05,0.00017831938490231203
34502,p-value,0.005603540073165587,0.06703782518224081,3.0800520498747574e-05,0.8466672633247633,7.928547980217947e-09,3.3104636089249414e-08,4.993354716814707e-13,0.0034608733821962297,8.319214825813301e-06,0.5824553441528467,0.10726170477274936
34507,p-value,0.07086082958859269,5.351736861474688e-08,2.406253065650616e-09,0.016693891498059773,0.0007184117483126596,0.00811777191077896,0.001987130540480714,0.00018387098108359163,0.015373459681404841,0.5345512158456933,0.4762169562433561
34693,p-value,4.872328897458535e-14,1.5844982916129313e-07,0.0014454553122933407,nan,4.711391191126394e-06,4.099353482999284e-06,7.421629797262768e-06,0.6391974525311573,7.856550223936438e-06,7.962125450574829e-08,0.02559715867466271
34802,p-value,0.002513303885501728,1.8667083811144335e-10,3.424839110476967e-07,nan,9.176291782332632e-07,3.022959624044654e-08,2.5954833922876817e-07,0.38160578599008504,0.00014830583913513383,0.004625269191612129,0.04974329384995315
34836,p-value,2.0680500215042112e-08,9.738986980513103e-06,2.6851244158317084e-15,nan,1.490347843938256e-18,8.100348631598218e-16,9.172503664966642e-15,0.3252663175273623,1.6578025885048845e-14,2.9083675948538518e-09,0.13682645902034218
34861,p-value,2.8215717067905816e-08,4.160300332522397e-05,4.798986651724349e-07,nan,0.015100775764003862,6.538444490314432e-06,0.0004091982936295952,0.5540852757438054,0.003987885950730667,0.00029130315161398355,0.9132147718611537
35473,p-value,1.5894429907663596e-07,4.218868596027534e-05,6.0586094817563806e-05,nan,1.0404743245798411e-06,1.8445025478025343e-07,5.971135323091786e-06,nan,7.363985984740262e-13,3.461928250678419e-05,0.495777901615013
35577,p-value,3.5689546294337285e-05,2.96384176720865e-07,0.018214008571694973,nan,7.532583096765848e-07,2.422837946711068e-06,4.2962485047838374e-05,0.0037751380343113683,1.942458488980904e-07,0.00932372251882147,0.7465168501162751
35584,p-value,0.02479860667786265,0.0006871249880112156,1.3598851422719636e-05,0.009819812699439814,0.0005788039704891716,0.000756190419230007,1.827713204337878e-06,0.0002574478539352675,4.272385545356467e-06,0.0001020345878109525,0.5789515505196938
35865,p-value,0.0001438760450495467,3.03637911660367e-11,0.0011080761289013587,0.18503139855393053,6.165554512610131e-08,4.647512075911815e-08,2.0527569577732918e-05,0.023200276142977958,9.585298903711667e-07,0.017597662967851993,0.0008814652175442791
35902,p-value,0.01347901544087041,5.396877875905099e-09,2.4226858980731595e-06,nan,8.840526211391738e-07,5.195919190372872e-06,1.742081866103115e-06,0.00023482622292472088,8.088693596490462e-07,0.0007235250870043934,0.015976948210097118
36349,p-value,0.003887277969498085,0.00016843118190947102,0.011803511122188524,0.6975707119098916,1.2378521727076247e-10,1.7782611764383398e-10,2.6555969255215977e-10,nan,1.4697765336073085e-08,0.03385027912087996,0.5690228711308547
36924,p-value,0.0009805390472707482,8.789935147124274e-07,2.673046987238136e-07,nan,0.002736487817759948,2.1330261281924676e-05,2.0807829504809435e-07,0.0009945274408699899,0.0001638566793700266,0.05442292410845719,0.05759118009636168
36943,p-value,0.26767676813877,6.147428075448821e-08,9.910971957607655e-10,5.795103474820278e-07,1.3029020399420609e-05,1.0959592826624628e-06,0.0007831350162787652,0.39677350469516187,0.0009478489749754983,6.874855825193615e-08,2.0175210701003744e-06
37020,p-value,1.1699712094846242e-14,8.610223912978197e-18,1.1324850062522174e-06,nan,5.879624495125415e-11,6.9085025895328575e-15,3.02706677011876e-15,0.030339533345388008,3.707110108844001e-07,0.0002869492001073477,0.3508823175972753
37492,p-value,0.6013121290555763,1.1018319501668283e-06,1.780029371629993e-12,0.00516823899670654,0.15326388742188818,0.46667881268336336,0.3967071759328336,0.9991450859439983,0.45361406288525075,0.15654806819309233,0.012373295876683042
37642,p-value,0.41802108360924517,0.0002121766834916556,8.35969762104738e-07,4.2220634518307905e-06,2.4663869488593735e-05,2.549842532630978e-07,0.5194795042667654,0.8653377650197605,1.8718524474517916e-05,5.723123513760253e-06,0.13668643831084576
38166,p-value,0.0006599871121552898,4.3809424840053842e-16,5.609519023907747e-19,nan,2.42252716558911e-05,0.002707320420167969,0.00020114034048401334,nan,0.022946527561186585,0.13354912827685486,0.17411545383396712
38351,p-value,0.00015165238619958493,5.985016554196765e-12,6.921471150089528e-11,0.8255358752528853,7.793564431218738e-08,3.772714748498188e-08,6.643970314963912e-07,0.0012159158247469675,5.240867437744914e-11,6.601742157812518e-07,0.051388348243049956
