project_id,correlation,forks_mean,contributor_mean,commits_mean,commit_comment_mean,req_opened_mean,req_closed_mean,req_merged_mean,req_other_mean,issue_mean,issue_comment_mean,watchers_mean
129339,cor,0.5028079096097071,0.6409479338435059,0.5366334854532565,0.13724569702577344,0.3734066759975957,0.3572979139514216,0.39117312426259443,0.2850702109594709,0.6669153315298363,0.40961007014682793,0.28424348677500355
131081,cor,0.15305796777636807,0.5307688892118361,0.5026324462541227,0.02876557307863597,0.28941051716118693,0.5289683775048081,0.5096425259073926,0.4121226524975365,0.6299988818887735,0.39553013318658675,0.10414329007052565
131719,cor,0.22173310175582323,0.6157663398658438,0.4316492717259733,0.017302917711242642,0.621472442724931,0.5082552155628914,0.7772717564505295,0.3804624024668881,0.7350964248260589,0.4624791829726282,0.5350596130705536
132533,cor,0.4354275023924466,0.7735666146736706,0.8369604706109055,nan,0.15067474160672528,0.23180595913313942,nan,nan,0.5684345143463773,0.2613510274514885,0.5241022275388872
135443,cor,0.5110006671679875,0.6412856565669381,0.5473766239989328,-0.051459854707649584,0.8061193533287764,0.804566226460304,0.8372613109062927,0.5636215740658265,0.953968983474768,0.9087206587963258,0.10023065301563837
136210,cor,0.6577009253044521,0.7154394737459913,0.5911500980818175,nan,0.775717756003379,0.6553343986716467,0.3725997560235796,0.10699435124647132,0.6758398357139683,0.5046161700853014,0.0647338445415077
138026,cor,0.39002963175116667,0.2556675734440291,0.5579562903528967,0.0269460874813228,0.7459305725169086,0.7071457423165143,0.5533110440654629,0.08272533487156064,0.935004414210472,0.9345363751725089,0.6812701151967632
139365,cor,0.5092627246662801,0.4775358609164688,0.6233836100019827,0.025497322080605907,0.5552640117878536,0.6087234638664,0.7246262143378449,0.20170783123295016,0.4380198249847462,0.20154761001793367,-0.02122837232158954
141237,cor,0.19032322310856567,0.8082857366267092,0.5690290431783959,0.3212668319274784,0.4936064340472996,0.43936688665864876,0.5992778569930849,nan,0.4773501645327015,0.3835855599811206,0.33045371291269215
141345,cor,0.6183872494555859,0.473345300905805,0.5780649773890536,nan,0.1753013218300579,0.35435175366250465,0.44739103867239904,nan,0.32396247019641433,0.39026217873075236,0.15564652928115388
141646,cor,0.5666763386666822,0.5362287718692298,0.5952556556758513,0.15568962770304376,0.45030307996983054,0.5695698132842699,0.6055677840071374,0.14541345448125784,0.3821757960462204,0.43222328647047126,-0.1032966875752965
141740,cor,0.18856769653613678,0.6996588985237996,0.9082149489145697,0.8413489403084067,0.4054299055529424,0.3893503612702834,0.11902160391042298,0.22864210698842066,0.5407182036343322,0.5824702006730306,0.2573880281687944
146873,cor,0.22505514352459519,0.6285535751768115,0.6955491519694301,0.6369519911146786,0.5645352686554421,0.4896220109455777,0.5141195141447825,0.10169094049252089,0.555932651602503,0.2868046065241884,-0.001600368058879202
147778,cor,0.5350999092705124,0.46521210025022747,0.6576264045812047,0.3173787329534519,0.5500681285945768,0.7659965916061564,0.7309879323773729,0.2681088041076269,0.5733830116776638,0.7061561316391571,-0.04394038194649007
149138,cor,0.733790857451838,0.609625274219968,0.6813695147006448,nan,0.7736874002060347,0.6637670136302644,0.7286571144279791,nan,0.7811204065397871,0.5093864036454591,0.09027369151079764
149843,cor,0.3239235459672734,0.44305968682135877,0.34906889454417683,0.20944467352090415,0.6203504326963395,0.3002225176110159,0.32126776391742373,0.2701434835277595,0.5694896862765872,0.46744297484639286,0.6233808262840049
151255,cor,0.6374218028759508,0.713309979220801,0.7723356140355668,nan,0.3961339561908468,0.5839835294116251,0.25854867924331204,0.5469438872986397,0.3658671406814728,0.5963647081220391,0.10273838309556035
152827,cor,0.7242259115457117,0.7206801189779555,0.5778205844448019,0.3383021999084439,0.6430754950514258,0.5586202996524063,0.42211788104406867,0.3383021999084439,0.6698410530757424,0.5167593934140453,0.08723568434442518
153434,cor,0.3678331175155154,0.6114357401452692,0.8980960155517788,nan,0.3401604120417269,0.2703963449251645,0.10243897369115107,nan,0.3540506514943221,0.27588100555683304,0.27826288829458656
